customer_id,signup_date,home_store,total_lifetime_spend,loyalty_tier
17980,2023-10-07,2,86.85,Bronze
17981,2022-11-11,1,,Bronze
17982,2023-11-08,3,298.62,Silver
17983,2023-01-23,1,717.17,Silver
17984,2024-09-06,1,221.96,Silver
17985,2025-11-18,3,4.49,Bronze
17986,2023-01-14,1,356.59,Silver
17987,2022-01-08,1,174.73,Bronze
17988,2025-02-11,1,23.26,Bronze
17989,2022-02-24,3,469.78,Silver
17990,2025-07-09,3,107.3,Bronze
17991,2024-11-15,3,0.23,Bronze
17992,2025-11-05,3,29.32,Bronze
17993,2023-09-11,3,71.64,Bronze
17994,2022-11-20,3,521.23,Silver
17995,2024-07-24,1,440.5,Silver
17996,2024-10-27,2,45.33,Bronze
17997,2024-12-25,1,76.71,Bronze
17998,2024-01-20,1,199.26,Bronze
17999,2023-08-26,3,229.4,silver
18000,2023-08-10,3,64.37,Bronze
18001,2025-06-16,1,5.28,Bronze
18002,2022-02-04,4,497.95,Silver
18003,2024-09-21,1,5.7,Bronze
18004,2022-07-26,1,119.11,Bronze
18005,2024-09-16,1,37.88,Bronze
18006,2023-07-14,1,592.2,Silver
18007,2022-11-01,1,180.22,Bronze
18008,2024-07-29,2,94.46,bronze
18009,2024-05-04,4,693.16,Silver
18010,2025-08-15,4,174.84,Bronze
18011,2025-02-20,3,566.98,Silver
18012,2022-10-23,1,82.51,Bronze
18013,2025-07-27,3,94.44,Bronze
18014,2023-12-03,1,12.97,Bronze
18015,2024-09-12,1,101.43,Bronze
18016,2025-11-16,2,17.44,Bronze
18017,2025-04-25,3,13.56,Bronze
18018,2025-09-19,1,36.66,Bronze
18019,2025-01-28,4,93.1,Bronze
18020,2025-06-28,2,18.27,Bronze
18021,2023-01-25,1,63.82,Bronze
18022,2022-07-06,4,250.56,Silver
18023,2024-05-16,3,59.72,Bronze
18024,2025-11-25,2,5.55,Bronze
18025,2025-02-17,1,52.93,Bronze
18026,2023-11-10,3,2442.89,Platinum
18027,2025-11-22,4,13.11,Bronze
18028,2024-07-11,4,36.32,Bronze
18029,2023-02-24,4,61.45,Bronze
18030,2023-12-23,4,162.79,Bronze
18031,2025-09-28,4,6.14,Bronze
18032,2024-06-30,1,211.78,Silver
18033,2023-05-09,2,87.19,BRONZE
18034,2025-12-10,3,2.23,Bronze
18035,2024-06-26,4,37.79,Bronze
18036,2023-08-18,2,314.55,Silver
18037,2025-04-13,4,114.81,Bronze
18038,2025-11-02,4,1.5,Bronze
18039,2025-02-01,4,19.47,Bronze
18040,2023-02-04,3,,Bronze
18041,2024-07-25,1,108.17,Bronze
18042,2024-10-18,4,58.71,Bronze
18043,2024-08-16,3,115.5,Bronze
18044,2023-09-16,3,1545.36,Gold
18045,2025-03-01,2,149.55,Bronze
18046,2022-08-08,1,718.98,Silver
18047,2023-04-08,2,234.08,Silver
18048,2024-04-25,2,207.35,Silver
18049,2025-07-07,3,229.71,silver
18050,2025-09-17,3,1.24,bronze
18051,2024-08-21,3,189.1,Bronze
18052,2022-12-04,2,73.41,Bronze
18053,2025-02-09,3,1.75,Bronze
18054,2024-07-28,2,308.57,Silver
18055,2025-04-13,2,62.32,Bronze
18056,2023-03-11,1,34.84,Bronze
18057,2022-12-12,4,299.6,Silver
18058,2024-10-12,2,37.43,Bronze
18059,2024-11-02,4,52.52,Bronze
18060,2022-01-23,1,25.02,Bronze
18061,2022-07-10,4,294.38,Silver
18062,2025-11-08,4,5.54,Bronze
18063,2024-01-21,4,224.33,Silver
18064,2025-10-19,4,18.69,Bronze
18065,2022-11-18,4,748.23,Silver
18066,2024-12-17,1,117.58,Bronze
18067,2024-02-10,1,855.47,Gold
18068,2025-01-20,3,44.77,Bronze
18069,2024-11-04,4,21.16,Bronze
18070,2025-04-25,4,134.98,Bronze
18071,2025-06-14,2,48.71,Bronze
18072,2022-05-09,1,1215.55,Gold
18073,2025-08-05,1,14.03,Bronze
18074,2025-05-10,3,84.68,bronze
18075,2025-07-20,1,99.19,Bronze
18076,2025-02-08,3,78.83,Bronze
18077,2025-06-11,4,25.5,Bronze
18078,2024-08-25,1,387.24,Silver
18079,2024-07-14,4,18.73,Bronze
18080,2025-10-15,3,7.16,bronze
18081,2024-07-09,2,79.94,Bronze
18082,2023-09-12,2,84.27,Bronze
18083,2023-04-11,2,579.13,Silver
18084,2025-06-08,3,344.64,Silver
18085,2024-01-30,1,144.95,Bronze
18086,2025-09-01,1,24.41,Bronze
18087,2025-06-24,3,122.81,Bronze
18088,2024-02-13,1,738.41,Silver
18089,2025-01-22,1,16.95,Bronze
18090,2023-08-23,3,89.16,Bronze
18091,2022-10-23,3,228.43,Silver
18092,2025-08-09,2,35.08,Bronze
18093,2025-07-19,1,60.21,Bronze
18094,2024-08-20,1,87.41,Bronze
18095,2025-10-25,1,15.32,Bronze
18096,2024-10-08,2,80.28,Bronze
18097,2025-07-10,1,98.73,Bronze
18098,2022-01-04,2,47.48,Bronze
18099,2022-04-19,1,342.97,Silver
18100,2025-01-29,1,183.97,Bronze
18101,2025-12-29,3,0.92,Bronze
18102,2022-04-14,1,157.15,Bronze
18103,2022-11-07,1,96.07,Bronze
18104,2023-02-04,1,851.17,Gold
18105,2024-08-12,2,29.03,Bronze
18106,2025-08-22,1,113.15,Bronze
18107,2024-09-01,1,145.13,Bronze
18108,2024-07-25,2,44.14,Bronze
18109,2022-07-04,1,464.64,Silver
18110,2024-06-26,1,8.4,Bronze
18111,2023-02-11,4,72.64,Bronze
18112,2022-11-13,3,125.51,Bronze
18113,2024-11-12,3,193.33,Bronze
18114,2023-05-24,3,466.84,Silver
18115,2022-05-08,3,766.09,Gold
18116,2024-05-04,3,15.15,Bronze
18117,2022-08-27,3,129.71,Bronze
18118,2022-09-24,4,12.03,Bronze
18119,2025-04-17,4,330.09,Silver
18120,2025-01-02,2,367.97,Silver
18121,2025-03-28,4,41.56,Bronze
18122,2024-10-10,3,64.42,Bronze
18123,2025-09-30,4,45.08,Bronze
18124,2022-01-03,3,59.82,Bronze
18125,2025-03-02,4,5.93,Bronze
18126,2025-01-18,3,87.95,Bronze
18127,2025-06-20,4,59.47,Bronze
18128,2025-07-01,3,95.57,Bronze
18129,2023-10-12,1,326.53,Silver
18130,2024-03-25,3,136.62,Bronze
18131,2025-09-02,1,5.55,Bronze
18132,2025-01-22,1,99.36,Bronze
18133,2023-04-01,3,419.7,Silver
18134,2022-02-05,4,1110.25,Gold
18135,2025-02-23,4,151.51,Bronze
18136,2024-06-26,1,184.04,Bronze
18137,2023-08-16,1,238.91,Silver
18138,2024-07-03,1,42.59,Bronze
18139,2025-04-02,1,73.22,Bronze
18140,2025-12-10,4,2.12,Bronze
18141,2024-03-09,1,194.27,Bronze
18142,2022-04-01,3,926.22,Gold
18143,2025-07-20,4,118.62,Bronze
18144,2024-03-24,4,70.56,Bronze
18145,2023-03-20,1,271.05,Silver
18146,2022-01-25,4,219.19,Silver
18147,2024-09-28,2,740.08,Silver
18148,2025-08-15,1,176.55,Bronze
18149,2024-08-03,1,47.25,Bronze
18150,2023-12-27,1,45.72,Bronze
18151,2025-11-14,4,14.22,Bronze
18152,2025-01-15,1,169.47,Bronze
18153,2025-01-15,3,21.71,Bronze
18154,2025-06-07,4,5.68,Bronze
18155,2022-07-03,3,111.11,Bronze
18156,2025-03-21,2,59.66,Bronze
18157,2025-09-13,1,151.69,Bronze
18158,2025-04-11,1,98.58,Bronze
18159,2022-01-25,1,1000.52,Gold
18160,2024-08-23,2,116.19,Bronze
18161,2025-06-27,2,31.73,Bronze
18162,2023-05-29,3,192.86,Bronze
18163,2023-04-29,1,461.0,Silver
18164,2025-03-29,2,98.95,Bronze
18165,2025-10-08,2,50.76,Bronze
18166,2022-02-19,4,74.62,Bronze
18167,2024-10-25,1,70.66,Bronze
18168,2024-02-08,1,34.24,Bronze
18169,2025-12-23,1,0.73,Bronze
18170,2024-01-03,2,35.27,Bronze
18171,2022-01-17,3,1434.43,Gold
18172,2023-05-25,1,59.13,Bronze
18173,2022-05-18,4,85.5,Bronze
18174,2025-07-20,3,75.6,Bronze
18175,2024-05-25,1,8.62,Bronze
18176,2024-02-18,3,74.9,Bronze
18177,2025-08-21,1,52.56,Bronze
18178,2024-01-28,4,232.41,Silver
18179,2025-07-23,2,35.8,Bronze
18180,2024-03-05,4,119.05,Bronze
18181,2025-08-30,1,23.71,Bronze
18182,2022-04-04,2,130.29,Bronze
18183,2025-05-02,1,182.9,Bronze
18184,2024-05-03,1,134.75,Bronze
18185,2025-08-21,4,25.51,Bronze
18186,2023-02-28,4,1602.28,Gold
18187,2025-08-19,2,5.75,Bronze
18188,2023-05-10,1,170.34,Bronze
18189,2024-09-29,3,104.92,Bronze
18190,2023-10-31,2,62.26,Bronze
18191,2025-03-21,1,98.21,Bronze
18192,2025-08-21,2,104.13,Bronze
18193,2023-08-08,3,335.77,Silver
18194,2024-03-16,4,237.19,Silver
18195,2023-03-26,1,173.21,Bronze
18196,2023-10-10,1,168.32,Bronze
18197,2023-04-01,1,823.61,Gold
18198,2025-12-06,1,0.55,Bronze
18199,2025-03-05,3,117.43,Bronze
18200,2024-10-13,1,37.59,Bronze
18201,2023-02-26,2,652.69,Silver
18202,2023-11-15,1,54.64,Bronze
18203,2022-07-03,1,553.02,Silver
18204,2023-09-22,2,168.28,Bronze
18205,2023-11-13,3,256.66,Silver
18206,2025-05-19,1,190.27,Bronze
18207,2022-05-04,2,1431.39,Gold
18208,2023-04-14,1,283.15,Silver
18209,2024-10-21,4,19.26,BRONZE
18210,2022-02-25,1,19.31,Bronze
18211,2025-12-24,1,1.06,Bronze
18212,2024-06-19,3,295.38,Silver
18213,2025-06-25,1,34.67,Bronze
18214,2025-04-27,2,73.15,Bronze
18215,2024-10-29,2,465.92,Silver
18216,2023-08-11,3,108.81,Bronze
18217,2025-04-12,3,43.26,Bronze
18218,2025-10-05,1,12.98,Bronze
18219,2024-06-27,4,117.2,Bronze
18220,2023-07-26,3,77.91,Bronze
18221,2023-09-10,3,143.92,Bronze
18222,2022-09-03,2,256.05,Silver
18223,2024-01-27,4,86.86,Bronze
18224,2023-10-26,1,840.28,Gold
18225,2023-04-20,1,137.28,Bronze
18226,2024-01-12,3,546.84,Silver
18227,2022-06-14,1,460.7,silver
18228,2022-02-20,3,15.8,Bronze
18229,2023-08-20,3,,Silver
18230,2024-02-15,4,46.82,Bronze
18231,2025-05-17,3,31.22,Bronze
18232,2024-05-02,4,498.15,Silver
18233,2025-01-25,1,50.71,Bronze
18234,2025-10-29,1,6.2,Bronze
18235,2025-04-04,4,39.23,Bronze
18236,2025-04-20,3,24.68,Bronze
18237,2022-06-26,1,171.1,Bronze
18238,2023-04-14,3,413.75,Silver
18239,2022-11-14,1,17.75,Bronze
18240,2025-06-16,3,289.9,Silver
18241,2022-01-12,4,620.36,Silver
18242,2023-05-14,1,170.21,Bronze
18243,2022-12-02,1,3.05,Bronze
18244,2022-10-15,1,14.96,BRONZE
18245,2025-10-04,1,15.19,Bronze
18246,2024-12-13,3,25.94,Bronze
18247,2024-08-06,3,13.58,Bronze
18248,2022-08-20,3,1.25,Bronze
18249,2025-08-01,1,27.41,Bronze
18250,2025-11-24,1,0.86,Bronze
18251,2024-09-27,4,416.42,Silver
18252,2025-06-13,3,27.15,Bronze
18253,2024-01-14,1,140.97,Bronze
18254,2024-06-23,3,22.6,Bronze
18255,2024-07-16,2,223.86,Silver
18256,2025-04-10,3,44.88,Bronze
18257,2023-07-05,1,11.95,Bronze
18258,2023-05-26,3,564.3,Silver
18259,2022-01-22,2,314.91,Silver
18260,2022-12-18,4,124.66,Bronze
18261,2022-04-21,3,418.2,Silver
18262,2023-10-02,3,32.71,Bronze
18263,2025-12-09,4,1.41,Bronze
18264,2024-04-01,2,83.79,Bronze
18265,2024-04-07,1,107.66,Bronze
18266,2022-10-30,3,71.44,Bronze
18267,2023-05-26,2,225.46,Silver
18268,2025-07-31,4,41.12,Bronze
18269,2022-06-15,1,85.97,Bronze
18270,2023-11-30,1,206.16,Silver
18271,2022-08-22,1,91.11,Bronze
18272,2025-11-01,1,26.77,Bronze
18273,2023-03-31,4,197.25,Bronze
18274,2025-10-13,1,17.53,Bronze
18275,2025-01-08,3,168.91,Bronze
18276,2022-04-20,3,968.35,Gold
18277,2022-11-17,4,95.0,Bronze
18278,2023-01-11,3,113.73,Bronze
18279,2025-03-26,4,0.76,Bronze
18280,2025-06-18,1,57.74,Bronze
18281,2024-01-02,4,10.3,Bronze
18282,2023-07-06,4,420.06,Silver
18283,2025-11-29,4,21.42,Bronze
18284,2024-04-07,2,692.48,Silver
18285,2024-05-15,2,190.0,Bronze
18286,2023-02-24,4,429.71,Silver
18287,2025-11-26,4,2.71,Bronze
18288,2024-01-01,2,226.01,Silver
18289,2024-04-23,4,278.97,Silver
18290,2023-02-07,4,587.0,Silver
18291,2025-08-19,1,5.82,Bronze
18292,2024-04-15,4,22.82,Bronze
18293,2025-05-12,1,53.5,BRONZE
18294,2022-01-02,1,604.16,Silver
18295,2024-12-13,3,52.87,Bronze
18296,2023-05-31,1,52.95,Bronze
18297,2023-11-21,3,457.67,Silver
18298,2024-12-20,2,157.17,Bronze
18299,2024-06-27,3,120.65,Bronze
18300,2024-01-01,4,66.86,Bronze
18301,2023-11-16,3,12.07,Bronze
18302,2023-10-30,1,18.09,Bronze
18303,2024-05-11,2,78.61,Bronze
18304,2023-06-10,4,304.93,Silver
18305,2023-05-11,3,302.14,Silver
18306,2022-02-18,1,544.31,Silver
18307,2024-06-02,3,489.81,Silver
18308,2023-11-25,3,97.66,bronze
18309,2022-09-10,2,1833.76,Gold
18310,2024-06-01,4,351.29,silver
18311,2025-02-23,3,19.93,Bronze
18312,2023-07-08,1,182.4,Bronze
18313,2023-01-30,4,155.61,Bronze
18314,2023-06-23,2,126.67,Bronze
18315,2024-12-25,1,155.56,Bronze
18316,2022-01-13,3,971.15,Gold
18317,2025-11-29,3,6.39,Bronze
18318,2024-11-15,4,13.07,Bronze
18319,2025-08-22,3,67.6,Bronze
18320,2025-12-10,4,10.48,Bronze
18321,2025-02-23,1,82.09,Bronze
18322,2024-08-01,4,116.12,Bronze
18323,2022-05-17,3,22.77,Bronze
18324,2025-12-04,3,8.32,Bronze
18325,2024-03-22,2,151.41,Bronze
18326,2025-10-28,4,11.68,Bronze
18327,2025-01-05,1,26.77,Bronze
18328,2022-06-28,2,4.6,Bronze
18329,2025-10-08,3,3.17,Bronze
18330,2024-01-30,1,133.22,Bronze
18331,2023-08-01,1,67.71,Bronze
18332,2025-04-01,3,0.85,Bronze
18333,2025-03-09,1,241.11,Silver
18334,2022-10-30,1,24.54,Bronze
18335,2024-01-15,4,429.6,Silver
18336,2025-07-07,2,28.79,Bronze
18337,2025-02-08,2,65.93,Bronze
18338,2025-12-15,4,6.84,Bronze
18339,2023-02-08,3,114.97,Bronze
18340,2025-07-14,4,16.13,Bronze
18341,2025-07-28,3,107.89,Bronze
18342,2025-11-26,1,17.84,Bronze
18343,2023-05-05,4,705.28,Silver
18344,2024-10-09,2,124.5,Bronze
18345,2025-12-18,3,19.99,Bronze
18346,2025-01-05,4,15.3,Bronze
18347,2025-03-17,3,48.62,Bronze
18348,2025-01-21,3,54.67,Bronze
18349,2025-09-11,2,28.38,Bronze
18350,2024-12-30,4,36.61,Bronze
18351,2024-08-02,1,114.95,Bronze
18352,2024-11-15,4,121.39,Bronze
18353,2025-07-26,2,10.18,Bronze
18354,2024-06-28,1,122.98,Bronze
18355,2024-03-23,3,193.8,BRONZE
18356,2024-10-09,1,66.15,Bronze
18357,2025-08-01,3,6.06,Bronze
18358,2023-12-14,2,71.16,Bronze
18359,2024-12-21,3,116.01,Bronze
18360,2023-05-04,2,103.78,Bronze
18361,2024-04-12,4,78.82,Bronze
18362,2024-03-21,4,125.59,Bronze
18363,2023-05-16,2,990.83,Gold
18364,2025-07-23,4,11.67,Bronze
18365,2022-01-09,4,427.22,Silver
18366,2023-12-05,1,230.5,Silver
18367,2024-04-19,2,53.58,Bronze
18368,2024-07-05,2,335.0,Silver
18369,2023-09-11,4,556.79,Silver
18370,2023-07-03,2,161.56,Bronze
18371,2025-01-13,2,53.77,Bronze
18372,2023-05-28,2,574.54,Silver
18373,2022-12-26,2,30.62,Bronze
18374,2022-07-15,1,138.5,Bronze
18375,2023-08-16,4,432.65,Silver
18376,2022-02-07,3,135.18,Bronze
18377,2023-06-27,4,11.26,Bronze
18378,2023-09-21,4,962.13,Gold
18379,2024-01-26,4,412.38,Silver
18380,2024-06-06,1,61.67,Bronze
18381,2025-07-26,1,2.96,Bronze
18382,2022-12-02,1,117.25,Bronze
18383,2024-02-12,4,308.61,Silver
18384,2025-10-28,4,18.65,Bronze
18385,2025-08-16,4,6.25,Bronze
18386,2025-08-07,3,19.51,Bronze
18387,2025-01-30,4,30.85,Bronze
18388,2023-09-10,1,144.29,Bronze
18389,2025-09-23,3,12.15,Bronze
18390,2025-11-10,1,41.51,Bronze
18391,2023-01-04,3,266.04,Silver
18392,2025-05-23,4,56.35,Bronze
18393,2023-10-09,1,370.42,Silver
18394,2023-10-24,1,82.46,Bronze
18395,2025-07-03,2,28.38,Bronze
18396,2023-11-09,4,867.31,Gold
18397,2023-12-25,3,109.93,Bronze
18398,2024-03-04,2,23.34,Bronze
18399,2024-01-22,4,148.48,Bronze
18400,2022-03-03,4,212.13,Silver
18401,2024-07-11,3,32.83,Bronze
18402,2024-05-24,4,566.06,Silver
18403,2022-01-07,3,283.93,Silver
18404,2022-01-06,2,,Silver
18405,2022-02-05,4,77.92,Bronze
18406,2023-01-29,1,397.63,Silver
18407,2022-02-26,1,31.06,Bronze
18408,2024-02-07,1,294.86,Silver
18409,2024-05-20,3,261.01,Silver
18410,2025-08-21,4,10.22,Bronze
18411,2025-09-21,1,46.43,Bronze
18412,2025-10-15,4,63.51,Bronze
18413,2025-01-28,2,7.57,Bronze
18414,2022-06-24,4,721.35,Silver
18415,2023-01-12,3,241.74,Silver
18416,2023-08-08,2,2093.14,Platinum
18417,2024-10-04,4,21.89,Bronze
18418,2023-04-07,4,291.87,Silver
18419,2024-10-23,3,43.21,Bronze
18420,2024-02-25,4,111.03,Bronze
18421,2024-06-27,4,71.23,bronze
18422,2023-09-01,4,15.85,Bronze
18423,2025-04-05,3,57.9,Bronze
18424,2023-03-07,3,714.23,Silver
18425,2023-05-30,3,58.01,Bronze
18426,2025-10-29,1,46.12,Bronze
18427,2024-06-24,3,34.71,Bronze
18428,2025-12-15,4,1.66,Bronze
18429,2025-05-26,3,19.1,Bronze
18430,2024-02-18,3,433.62,Silver
18431,2025-10-14,4,91.35,Bronze
18432,2023-08-14,2,1475.69,Gold
18433,2023-03-16,4,64.02,Bronze
18434,2024-11-15,4,33.19,Bronze
18435,2025-07-07,4,26.76,Bronze
18436,2022-04-09,3,1025.22,Gold
18437,2025-07-24,3,52.95,Bronze
18438,2024-08-25,4,234.35,Silver
18439,2022-09-29,1,1061.76,Gold
18440,2025-04-07,2,63.17,Bronze
18441,2025-12-03,3,7.52,Bronze
18442,2023-03-03,2,36.12,Bronze
18443,2022-12-28,1,1404.07,gold
18444,2024-08-18,3,92.87,Bronze
18445,2025-11-07,1,30.16,Bronze
18446,2025-05-28,4,841.11,Gold
18447,2022-04-13,2,383.68,Silver
18448,2025-05-14,2,20.02,Bronze
18449,2025-08-04,2,17.85,Bronze
18450,2022-12-26,2,160.6,Bronze
18451,2025-05-28,1,25.31,Bronze
18452,2023-10-13,1,29.56,Bronze
18453,2025-01-30,1,33.57,Bronze
18454,2023-08-17,4,48.17,Bronze
18455,2024-11-03,3,460.21,Silver
18456,2024-03-29,2,35.27,Bronze
18457,2024-01-19,1,20.02,Bronze
18458,2023-11-16,2,503.52,Silver
18459,2025-09-07,1,76.88,Bronze
18460,2025-08-25,4,5.89,Bronze
18461,2025-08-01,3,13.84,Bronze
18462,2022-03-11,3,103.46,Bronze
18463,2023-05-26,1,57.72,Bronze
18464,2024-03-10,1,29.87,Bronze
18465,2023-12-21,4,15.25,Bronze
18466,2025-04-09,4,207.8,Silver
18467,2025-09-06,2,7.85,Bronze
18468,2024-11-14,4,52.82,bronze
18469,2022-03-11,1,447.12,Silver
18470,2024-02-01,4,166.61,Bronze
18471,2024-09-13,3,28.34,Bronze
18472,2025-03-18,2,44.68,Bronze
18473,2025-07-17,1,26.77,Bronze
18474,2025-08-13,3,,Bronze
18475,2022-10-30,2,2067.38,Platinum
18476,2025-07-19,3,370.77,Silver
18477,2024-08-30,4,105.57,Bronze
18478,2023-01-23,1,81.53,Bronze
18479,2025-03-16,4,115.18,Bronze
18480,2025-06-20,2,137.34,Bronze
18481,2022-08-18,3,75.99,Bronze
18482,2022-01-29,2,146.68,Bronze
18483,2023-08-07,1,148.05,Bronze
18484,2024-09-16,4,248.95,Silver
18485,2025-09-17,1,2.55,Bronze
18486,2023-11-09,1,113.32,Bronze
18487,2025-01-07,1,19.31,Bronze
18488,2024-05-10,1,85.11,Bronze
18489,2022-02-13,1,200.48,Silver
18490,2023-04-23,3,811.05,Gold
18491,2024-07-23,1,214.09,Silver
18492,2022-09-08,3,130.34,Bronze
18493,2023-09-11,3,51.91,Bronze
18494,2022-02-10,1,1121.5,Gold
18495,2023-04-16,3,365.29,Silver
18496,2024-10-27,1,496.31,Silver
18497,2023-03-13,1,363.18,Silver
18498,2024-05-10,1,114.65,Bronze
18499,2024-01-08,2,82.31,Bronze
18500,2022-06-07,1,138.45,bronze
18501,2024-11-22,1,416.93,Silver
18502,2022-07-29,1,257.94,Silver
18503,2025-01-09,2,26.32,Bronze
18504,2023-08-05,4,17.21,Bronze
18505,2022-02-09,3,212.4,Silver
18506,2024-09-16,4,340.89,Silver
18507,2025-05-09,3,31.42,Bronze
18508,2023-11-27,1,2.2,Bronze
18509,2024-09-24,4,81.63,Bronze
18510,2023-02-08,3,231.83,Silver
18511,2024-01-02,4,191.7,Bronze
18512,2025-11-24,3,5.85,Bronze
18513,2025-04-20,2,45.82,Bronze
18514,2024-10-31,2,35.49,Bronze
18515,2024-06-01,2,149.04,Bronze
18516,2023-08-24,1,69.86,Bronze
18517,2025-12-28,4,0.35,Bronze
18518,2023-08-18,2,239.55,Silver
18519,2022-06-10,1,115.48,Bronze
18520,2023-10-10,1,361.91,Silver
18521,2025-09-18,1,3.97,Bronze
18522,2024-05-02,1,163.23,Bronze
18523,2023-03-17,1,1122.74,Gold
18524,2023-01-27,4,140.03,Bronze
18525,2025-10-29,1,8.05,Bronze
18526,2022-11-04,2,381.65,Silver
18527,2022-01-15,3,88.9,Bronze
18528,2023-04-10,3,218.44,Silver
18529,2025-02-03,4,32.25,Bronze
18530,2024-08-23,3,437.15,Silver
18531,2025-03-02,4,104.09,Bronze
18532,2023-07-17,3,235.16,Silver
18533,2023-02-12,1,245.7,Silver
18534,2023-10-29,3,73.05,Bronze
18535,2025-12-18,3,0.99,Bronze
18536,2023-10-01,1,583.79,Silver
18537,2023-08-07,4,59.25,Bronze
18538,2022-08-05,1,535.42,Silver
18539,2024-11-22,2,161.25,Bronze
18540,2024-06-08,1,126.85,Bronze
18541,2022-03-21,4,419.69,Silver
18542,2024-06-23,1,415.34,Silver
18543,2024-03-31,1,437.68,Silver
18544,2022-12-31,4,1308.54,Gold
18545,2023-12-14,3,531.76,Silver
18546,2025-04-26,1,56.71,Bronze
18547,2025-10-19,3,4.05,Bronze
18548,2025-12-11,3,4.17,Bronze
18549,2024-06-16,1,245.69,Silver
18550,2025-08-30,1,6.39,Bronze
18551,2024-12-23,1,279.11,Silver
18552,2025-08-23,4,41.33,Bronze
18553,2023-11-14,4,373.56,Silver
18554,2024-01-06,1,216.26,Silver
18555,2025-02-01,2,23.4,Bronze
18556,2025-06-18,3,78.49,Bronze
18557,2025-11-15,1,18.84,Bronze
18558,2024-12-14,1,40.52,Bronze
18559,2025-08-14,3,3.33,Bronze
18560,2023-10-21,1,231.74,Silver
18561,2022-11-26,4,193.21,Bronze
18562,2025-11-23,3,6.58,Bronze
18563,2022-03-16,1,131.0,Bronze
18564,2024-06-27,1,234.9,Silver
18565,2025-11-29,3,5.57,Bronze
18566,2024-10-28,4,60.62,Bronze
18567,2024-05-20,1,134.37,Bronze
18568,2023-10-19,3,282.6,Silver
18569,2024-12-13,4,56.7,Bronze
18570,2024-05-26,1,220.5,Silver
18571,2022-01-07,2,520.84,Silver
18572,2023-12-07,1,436.17,Silver
18573,2024-06-07,4,236.26,Silver
18574,2025-12-24,1,3.91,Bronze
18575,2022-02-01,2,307.7,Silver
18576,2025-05-15,1,122.52,Bronze
18577,2022-03-15,4,40.05,Bronze
18578,2024-06-10,4,116.08,Bronze
18579,2023-11-22,4,622.18,Silver
18580,2025-09-19,3,160.31,Bronze
18581,2022-12-27,1,17.82,Bronze
18582,2025-07-11,1,12.02,Bronze
18583,2023-05-24,4,235.73,Silver
18584,2024-06-20,1,80.02,Bronze
18585,2023-06-19,1,32.18,Bronze
18586,2025-06-04,1,100.57,Bronze
18587,2025-02-03,3,76.63,Bronze
18588,2024-01-24,4,829.06,gold
18589,2025-09-20,3,11.17,Bronze
18590,2025-04-17,3,60.14,Bronze
18591,2022-04-09,2,133.13,Bronze
18592,2025-07-09,1,125.23,Bronze
18593,2023-03-03,2,90.85,Bronze
18594,2023-08-23,1,131.93,Bronze
18595,2022-07-22,2,,Bronze
18596,2022-02-22,4,73.11,Bronze
18597,2023-01-15,3,41.26,Bronze
18598,2025-04-30,2,80.12,Bronze
18599,2025-09-08,1,12.65,Bronze
18600,2025-08-07,1,9.42,Bronze
18601,2024-09-27,4,33.78,Bronze
18602,2025-12-26,1,0.13,bronze
18603,2022-09-08,3,1760.28,Gold
18604,2024-04-20,2,17.04,bronze
18605,2025-04-03,3,160.48,Bronze
18606,2024-03-28,4,16.45,Bronze
18607,2024-04-26,3,41.26,bronze
18608,2024-01-26,4,57.11,Bronze
18609,2025-05-11,2,53.72,Bronze
18610,2022-04-30,1,2567.42,Platinum
18611,2024-01-07,3,26.03,Bronze
18612,2025-04-03,1,243.57,Silver
18613,2023-09-16,1,755.66,Gold
18614,2023-04-27,3,52.26,Bronze
18615,2023-08-01,4,688.96,Silver
18616,2023-07-06,4,496.34,Silver
18617,2024-10-20,1,279.38,Silver
18618,2024-06-11,2,335.9,Silver
18619,2023-09-19,1,402.76,silver
18620,2025-04-12,1,33.16,Bronze
18621,2024-07-29,4,86.0,Bronze
18622,2024-10-18,4,16.84,Bronze
18623,2025-02-04,2,9.94,Bronze
18624,2024-11-23,1,53.73,Bronze
18625,2024-06-13,3,182.09,Bronze
18626,2022-01-10,3,20.3,Bronze
18627,2024-07-17,1,105.11,Bronze
18628,2025-01-19,1,431.67,Silver
18629,2025-01-26,1,9.39,Bronze
18630,2025-07-21,3,55.51,Bronze
18631,2025-11-29,2,3.27,Bronze
18632,2024-11-01,1,100.94,Bronze
18633,2025-03-12,1,89.65,Bronze
18634,2025-05-11,4,20.73,Bronze
18635,2024-12-21,2,31.26,Bronze
18636,2024-02-05,4,122.64,Bronze
18637,2024-11-13,3,151.7,Bronze
18638,2024-07-25,4,121.29,Bronze
18639,2022-10-31,2,195.96,Bronze
18640,2024-03-12,4,34.92,Bronze
18641,2024-01-14,1,9.07,Bronze
18642,2025-05-16,2,88.63,Bronze
18643,2025-06-05,4,54.22,Bronze
18644,2022-12-27,4,474.74,Silver
18645,2024-11-03,3,53.72,Bronze
18646,2023-08-05,4,11.76,Bronze
18647,2022-06-07,3,63.37,Bronze
18648,2025-04-06,1,0.96,Bronze
18649,2023-10-07,4,113.51,Bronze
18650,2024-09-01,1,211.5,Silver
18651,2023-12-26,2,673.93,Silver
18652,2025-12-31,3,0.07,Bronze
18653,2023-04-25,4,101.77,Bronze
